reporter_name,reporter_code,year,classification,classification_version,duty_scheme_code,duty_scheme_name,product_code,mtn_categories,simple_average,trade_weighted,duty_free_share
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",1.65881681243926,2.40621047990679,0.418684353741497
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",3.99549771689498,2.26739945069305,0.528082191780822
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.84921966911765,2.33881051514875,0.54077794117647
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",5.26911574074074,2.49908760446132,0.525695138888889
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",3.94268721461187,3.01268275003748,0.528082191780822
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.45269727891157,3.54399919793833,0.531940816326531
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",5.56827662037037,2.14471639292769,0.523379861111111
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.23239726027397,2.70967517994481,0.528082191780822
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",5.42682407407407,2.22437138947843,0.525695138888889
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",5.32196527777778,2.7752077769917,0.523843055555556
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.51167579908676,2.50103055210601,0.528082191780822
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.13750566893424,3.08320307961278,0.531940816326531
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.46135034013606,3.52902703615262,0.531940816326531
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.29133219178082,3.11001529576525,0.528082191780822
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",4.85842493872549,2.33034581124742,0.54077794117647
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",J,"Other agricultural products",5.24848611111111,2.29288988397463,0.525695138888889
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,42.5818562464176,0
China,C156,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,43.967957256673,0
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,39.6793604592777,0
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,41.0820117949872,0
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,45.3533308435512,0
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,40.7062290485885,0
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,41.3195107098527,0
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,45.5993383126585,0
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",27.375,45.5264725960629,0
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",27.375,46.8173187154795,0
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,44.5339164501379,0
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,39.0654219130143,0
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,38.9661040478039,0
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,41.3122950830247,0
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,39.1915472959864,0
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7058823529412,,0
India,C356,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",51.4705882352941,68.2864165367228,0
India,C356,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",51.4705882352941,83.3530149467643,0
India,C356,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",51.4705882352941,94.3514832250918,0
India,C356,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",35.8823529411765,55.9652694388156,0
India,C356,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",35.8823529411765,56.0951331155722,0
India,C356,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",34.375,56.9555690322128,0
India,C356,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",35.8823529411765,55.6047001712394,0
India,C356,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",35.8823529411765,57.42868158626,0
India,C356,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",35.8823529411765,56.1188454325357,0
India,C356,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",51.4705882352941,88.9998161298602,0
India,C356,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",51.4705882352941,87.3112831293523,0
India,C356,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",51.4705882352941,76.5099701753414,0
India,C356,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",35.8823529411765,41.1546575776722,0
India,C356,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",35.8823529411765,54.210687589719,0
India,C356,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",55.7058823529412,103.238281753595,0
Japan,C392,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",32.1936500754148,72.381515471535,0.0656823529411765
Japan,C392,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",24.4160576923077,24.4691685025683,0.12708125
Japan,C392,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",30.0493363499246,66.3192939498244,0.0509764705882353
Japan,C392,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",33.5655618401207,81.1227532031645,0.0656823529411765
Japan,C392,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",30.7874736048265,68.5404105275452,0.0509764705882353
Japan,C392,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",21.207209653092,25.3851461884359,0.0950941176470588
Japan,C392,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",21.632846907994,21.3275638148306,0.119605882352941
Japan,C392,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",21.3919155354449,27.7432962385732,0.0950941176470588
Japan,C392,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",38.6502677224736,110.390965785877,0.0509764705882353
Japan,C392,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.7064932126697,49.9613121843892,0.0705823529411765
Japan,C392,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",21.1867194570136,23.5819140396774,0.119605882352941
Japan,C392,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",31.6651206636501,68.0051276416338,0.0509764705882353
Japan,C392,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",30.0493363499246,,0.0509764705882353
Japan,C392,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",38.2534455128205,94.7550593158847,0.10625
Japan,C392,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",22.8435822021116,24.0289196638934,0.119605882352941
Japan,C392,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",21.2886312217195,27.6490029919305,0.0950941176470588
"United States of America",C840,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",9.56116596638655,10.9507561564411,0.0563705882352941
"United States of America",C840,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",8.01747549019608,8.98398769059065,0.0563705882352941
"United States of America",C840,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",9.39622549019608,11.4068010021497,0.0269588235294118
"United States of America",C840,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",8.36187324929972,9.13360939906762,0.0269588235294118
"United States of America",C840,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",8.10833683473389,10.5857712566527,0.0269588235294118
"United States of America",C840,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",14.0426041666667,31.9447690544935,0.02864375
"United States of America",C840,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",9.98509300595238,13.9990477783204,0.02864375
"United States of America",C840,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",7.93619397759104,9.62607829494775,0.0269588235294118
"United States of America",C840,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",9.7372268907563,13.3646485507666,0.0269588235294118
"United States of America",C840,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",10.8649159663866,14.4871888901503,0.0269588235294118
"United States of America",C840,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",13.5792401960784,,0.0269588235294118
"United States of America",C840,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",10.8649159663866,14.8654265442967,0.0269588235294118
"United States of America",C840,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",7.74893557422969,9.36785854919005,0.0269588235294118
"United States of America",C840,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",10.0093277310924,15.0302964969003,0.0269588235294118
"United States of America",C840,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",8.28678221288515,11.4598695703748,0.0269588235294118
"United States of America",C840,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",13.5792401960784,22.9768874096479,0.0269588235294118
"European Union",U918,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",29.7706510416667,54.2991462771176,0.125
"European Union",U918,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",32.5425245098039,50.4592027759643,0.117647058823529
"European Union",U918,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",32.1296568627451,47.1678458542937,0.117647058823529
"European Union",U918,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",28.598431372549,42.3727524568213,0.117647058823529
"European Union",U918,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",23.0517156862745,36.1231049067668,0.117647058823529
"European Union",U918,2014,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",31.4932352941176,48.6097084013294,0.117647058823529
"European Union",U918,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",17.2836519607843,24.0709217970202,0.117647058823529
"European Union",U918,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",22.5471323529412,27.3074281328797,0.117647058823529
"European Union",U918,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",30.836862745098,48.5635535637732,0.117647058823529
"European Union",U918,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",21.4134558823529,29.1866915347246,0.117647058823529
"European Union",U918,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",30.835931372549,49.7071067052556,0.117647058823529
"European Union",U918,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",29.495546875,50.3983661175048,0.125
"European Union",U918,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",19.5501225490196,29.8550913606385,0.117647058823529
"European Union",U918,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",19.2423039215686,23.6727992544789,0.117647058823529
"European Union",U918,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",G,"Sugars and sugar confectionery",22.2301960784314,31.183627387615,0.117647058823529
China,C156,2010,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",10.4640524425287,2.57148640787432,0.233023448275862
China,C156,2024,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",5.3820252792475,0.904846338513239,0.345921604938272
China,C156,2019,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",6.04048375259715,2.07916920939672,0.220482534246575
China,C156,2015,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",10.0930498084291,1.31869936695246,0.228685910652921
China,C156,2017,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",9.60856911034746,2.99962911917265,0.218995205479452
China,C156,2023,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",5.33333553791887,0.985444185690565,0.341030864197531
China,C156,2011,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",9.97577148330597,2.67851356398097,0.226701379310345
China,C156,2012,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",10.9055250095456,2.91311494908002,0.228762199312715
China,C156,2020,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",5.62311211429362,1.19379765931835,0.297802397260274
China,C156,2021,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",5.54673706240487,1.0948156321636,0.303004452054795
China,C156,2022,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",5.35907995296884,0.979335521645309,0.341030864197531
China,C156,2025,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",5.3820252792475,,0.345921604938272
China,C156,2018,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",9.48313873888616,2.53569767620064,0.220482534246575
China,C156,2013,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",10.102245210728,1.32246305265145,0.228685910652921
China,C156,2016,MTN,MT4,A0002,"MFN statutory (legal/autonomous) duty",T,"Electrical machinery and electronic equipment",10.1516687493492,1.43812108222674,0.228685910652921
